,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment
4194,1460,900,19574341,42,7,0,6,0,2,6.0,1,1,0.0
4195,1460,900,5266675,42,8,0,8,0,3,5.25,0,0,0.0
4196,1460,1200,501208,40,9,0,8,0,2,4.444444444444445,1,1,0.2431818181818181
4197,1460,719,14365017,66,13,0,12,0,4,5.076923076923077,1,1,0.3
4198,1460,733,3444281,38,8,0,7,0,3,4.75,1,1,0.0
4199,1460,2280,11517162,50,11,0,10,0,5,4.545454545454546,1,1,0.0
4200,1460,900,519496,44,8,1,7,0,3,5.5,1,1,0.6000000000000001
4201,1460,900,313374,49,10,0,9,0,4,4.9,1,1,0.0
4202,1460,681,1987581,54,10,0,9,0,3,5.4,1,1,-0.1428571428571428
4203,1460,1140,76438,45,7,0,6,0,2,6.428571428571429,1,1,-0.1
4204,1460,2760,1582077,66,9,4,8,0,0,7.333333333333333,1,0,0.0
4205,1460,960,10806353,50,9,0,8,0,3,5.555555555555555,1,1,0.5
4206,1460,960,52001,32,6,1,5,0,2,5.333333333333333,1,1,0.5
4207,1460,498,734071,51,8,0,7,0,2,6.375,1,1,0.5
4208,1460,900,1770073,38,7,0,6,0,2,5.428571428571429,1,1,0.0
4209,1460,1260,140227,46,9,0,8,0,3,5.111111111111111,1,1,0.4333333333333333
4210,1460,280,267427,31,6,0,5,0,1,5.166666666666667,1,1,0.0
4211,1460,1080,12670939,55,12,1,11,0,5,4.583333333333333,1,1,0.0
4212,1460,1260,174476,40,8,0,7,0,3,5.0,1,1,0.8
4213,1460,900,1741052,33,6,1,5,0,2,5.5,1,1,0.0
4214,1460,2580,2406537,32,5,1,4,0,0,6.4,1,1,1.0
4215,1460,900,167548,49,10,0,9,0,5,4.9,1,1,0.0
4216,1460,960,1143257,51,8,0,7,0,3,6.375,1,1,0.0
4217,1460,900,5529941,32,5,1,4,0,0,6.4,1,1,0.0
4218,1460,1200,1074547,44,8,0,7,0,1,5.5,1,1,0.0
4219,1460,1020,500804,45,7,1,6,0,2,6.428571428571429,1,1,0.1
4220,1460,1020,2179032,41,8,0,6,0,1,5.125,1,1,0.5
4221,1460,1020,2050286,47,8,0,7,0,2,5.875,1,1,0.0
4222,1460,396,648077,37,7,0,6,0,2,5.285714285714286,1,1,0.1666666666666666
4223,1460,721,1436531,44,6,1,5,0,0,7.333333333333333,1,1,0.2142857142857142
4224,1460,457,11099301,24,5,0,4,0,0,4.8,1,1,0.0
4225,1460,1020,676958,44,7,0,6,0,1,6.285714285714286,1,1,-0.2
4226,1460,1380,25855718,55,9,1,8,0,2,6.111111111111111,1,1,-0.6
4227,1460,1200,93881,44,8,0,7,0,3,5.5,1,1,0.0
4228,1460,900,3712039,42,9,1,8,0,4,4.666666666666667,1,1,0.1833333333333333
4229,1460,900,160570,46,9,0,8,0,3,5.111111111111111,1,1,0.5
4230,1460,900,295159,29,6,1,5,0,1,4.833333333333333,1,0,1.0
4231,1460,1080,994316,43,8,0,7,0,2,5.375,1,1,0.0
4232,1460,1260,194796,49,9,1,8,0,4,5.444444444444445,1,1,0.5
4233,1460,893,7135822,47,9,1,7,0,3,5.222222222222222,1,1,0.0
4234,1460,960,5650290,40,8,0,7,0,2,5.0,1,1,0.5
4235,1460,1080,1747866,46,9,0,8,0,2,5.111111111111111,1,1,0.0
4236,1460,900,4578029,33,6,0,5,0,1,5.5,1,1,0.45
4237,1460,1020,350135,38,8,0,7,0,2,4.75,1,1,0.75
4238,1460,900,1474702,53,9,0,8,0,1,5.888888888888889,1,1,0.3825396825396825
4239,1460,900,4796133,46,7,0,6,0,1,6.571428571428571,1,1,0.2333333333333333
4240,1460,900,3910338,46,7,0,6,0,2,6.571428571428571,1,1,1.0
4241,1460,2700,1662039,37,6,0,4,0,1,6.166666666666667,1,1,0.0
4242,1460,1080,447315,37,6,0,5,0,1,6.166666666666667,1,1,0.0
4243,1460,463,519552,37,7,0,6,0,1,5.285714285714286,1,1,0.175
4244,1460,1020,2976797,38,7,0,6,0,1,5.428571428571429,1,1,0.0
4245,1460,900,1578041,54,9,1,8,0,4,6.0,1,1,0.7
4246,1460,889,260185,49,8,0,7,0,1,6.125,1,1,0.0
4247,1460,900,11903888,39,8,0,7,0,1,4.875,1,1,0.0621212121212121
4248,1460,900,169048,28,6,0,5,0,1,4.666666666666667,1,1,0.4
4249,1460,960,592236,35,6,0,4,0,1,5.833333333333333,1,1,0.5
4250,1460,655,4980999,51,9,1,8,0,2,5.666666666666667,1,1,0.0
4251,1460,900,661562,31,6,0,5,0,2,5.166666666666667,1,1,0.0
4252,1460,900,7837480,36,7,0,6,0,2,5.142857142857143,1,1,1.0
4253,1460,900,19708484,39,6,0,5,0,0,6.5,1,1,0.9
4254,1460,889,1385058,40,8,0,7,0,2,5.0,1,1,0.0
4255,1460,2400,292887,55,10,0,9,0,5,5.5,1,1,0.0
4256,1460,486,5748739,47,10,0,8,0,4,4.7,1,1,0.3916666666666666
4257,1460,899,952403,52,9,1,8,0,4,5.777777777777778,1,1,0.7
4258,1460,900,2555190,35,7,0,6,0,2,5.0,1,1,-0.2
4259,1460,2820,42004897,32,6,1,5,0,1,5.333333333333333,1,0,1.0
4260,1460,679,281836,43,9,0,8,0,3,4.777777777777778,1,1,0.3111111111111111
4261,1460,869,1521556,46,9,1,8,0,4,5.111111111111111,1,1,0.0
4262,1460,960,14670631,41,8,0,7,0,2,5.125,1,1,0.4
4263,1460,960,317806,46,8,0,7,0,3,5.75,1,1,0.0
4264,1460,441,3922652,27,5,0,4,0,0,5.4,1,1,1.0
4265,1460,900,6441025,43,9,0,8,0,2,4.777777777777778,1,1,-0.5
4266,1460,900,118388,35,6,0,5,0,1,5.833333333333333,1,1,-0.1333333333333333
4267,1460,960,178123,35,6,0,5,0,1,5.833333333333333,1,1,0.6000000000000001
4268,1460,803,2270774,52,9,1,8,0,0,5.777777777777778,1,1,-0.0568181818181818
4269,1460,900,211054,34,6,1,5,0,1,5.666666666666667,1,1,0.25
4270,1460,1140,1392618,46,7,0,6,0,1,6.571428571428571,1,1,-0.2
4271,1460,1260,6099770,40,8,1,7,0,2,5.0,1,1,-0.25
4272,1460,900,110079,34,8,0,7,0,2,4.25,1,1,0.4
4273,1460,866,691649,36,8,0,6,0,3,4.5,1,1,0.6000000000000001
4274,1460,1320,3964014,58,10,1,9,0,3,5.8,1,1,0.9
4275,1460,509,923565,37,7,0,6,0,2,5.285714285714286,1,1,0.4333333333333333
4276,1460,777,1480999,33,5,0,4,0,0,6.6,1,1,1.0
4277,1460,900,15669029,43,8,0,7,0,3,5.375,1,1,0.7
4278,1460,900,785472,49,8,2,7,0,2,6.125,1,1,0.0
4279,1460,900,638266,38,7,0,6,0,1,5.428571428571429,1,1,0.3916666666666666
4280,1460,1080,64201107,44,8,0,7,0,2,5.5,1,1,0.1
4281,1460,546,1710560,42,9,0,8,0,4,4.666666666666667,1,1,0.2
4282,1460,622,884061,52,10,1,9,0,3,5.2,1,1,0.5
4283,1460,900,5829178,43,7,0,6,0,1,6.142857142857143,1,1,1.0
4284,1460,700,438569,36,7,3,6,0,2,5.142857142857143,1,1,0.0
4285,1460,683,673196,45,7,1,6,0,1,6.428571428571429,1,1,0.5
4286,1460,1020,7557744,49,8,0,7,0,2,6.125,1,1,-0.125
4287,1460,1020,296631,37,8,0,7,0,3,4.625,1,1,-0.2
4288,1460,900,15785211,41,6,0,5,0,0,6.833333333333333,1,1,0.5
4289,1460,864,318350,30,6,0,5,0,1,5.0,1,1,0.0
4290,1460,960,4583206,59,11,1,10,0,5,5.363636363636363,1,1,-0.375
4291,1460,900,808749,23,5,0,4,0,2,4.6,1,1,0.0
4292,1460,900,2166698,49,10,0,9,0,4,4.9,1,1,0.3
4293,1460,2340,315029,43,10,0,9,0,5,4.3,1,0,0.4333333333333333
4294,1460,960,1468742,40,7,0,6,0,0,5.714285714285714,1,1,0.0
4295,1460,1140,4081524,42,7,0,6,0,2,6.0,1,1,0.5
4296,1460,900,127812,41,8,0,7,0,3,5.125,1,1,0.0
4297,1460,1860,629700,51,9,0,8,0,3,5.666666666666667,1,1,1.0
4298,1460,623,427499,42,7,0,6,0,2,6.0,1,1,0.3
4299,1460,900,481085,53,10,0,9,0,3,5.3,1,1,0.5
4300,1460,815,910539,38,5,0,4,0,0,7.6,1,1,0.1
4301,1460,591,810010,45,10,0,9,0,4,4.5,1,1,0.0
4302,1460,1140,146283,42,6,1,5,0,2,7.0,1,1,0.0
4303,1460,1140,8371892,40,7,0,6,0,2,5.714285714285714,1,1,0.0
4304,1460,879,3264528,42,8,0,7,0,2,5.25,1,1,0.5
4305,1460,900,752057,44,8,0,7,0,2,5.5,1,1,0.0
4306,1460,900,992651,61,11,0,9,0,5,5.545454545454546,1,1,0.5
4307,1460,900,2137551,51,11,0,10,0,4,4.636363636363637,1,1,1.0
4308,1460,900,2839430,41,8,0,7,0,2,5.125,1,1,0.4666666666666667
4309,1460,900,576178,47,8,0,7,0,1,5.875,1,1,0.4333333333333333
4310,1460,900,655171,43,8,0,7,0,2,5.375,1,1,0.0
4311,1460,900,230348,37,8,0,7,0,2,4.625,1,1,1.0
4312,1460,1140,3670009,39,7,0,6,0,1,5.571428571428571,1,1,0.0
4313,1460,900,14885944,45,8,0,7,0,2,5.625,1,1,1.0
4314,1460,900,12473296,40,8,0,7,0,2,5.0,1,1,-0.5
4315,1460,1140,5644592,48,9,0,8,0,3,5.333333333333333,1,1,0.85
4316,1460,900,363271,37,8,0,6,0,3,4.625,1,1,0.0
4317,1460,872,1019525,59,11,0,10,0,5,5.363636363636363,1,1,0.3666666666666667
4318,1460,900,808268,48,10,0,9,0,3,4.8,1,0,-0.3
4319,1460,960,375721,49,9,1,8,0,4,5.444444444444445,1,1,0.3
4320,1460,900,2841061,54,10,1,9,0,3,5.4,1,1,0.9
4321,1460,1020,425833,56,12,0,11,0,5,4.666666666666667,1,1,0.4833333333333333
4322,1460,829,1142277,43,8,1,7,0,1,5.375,1,1,1.0
4323,1460,900,16057102,62,13,2,10,0,3,4.769230769230769,1,1,0.0
4324,1460,960,8456209,35,7,0,6,0,1,5.0,1,1,0.3333333333333333
4325,1460,900,4316529,63,11,0,10,0,4,5.727272727272728,1,1,1.0
4326,1460,887,894664,40,8,0,7,0,3,5.0,1,1,0.6000000000000001
4327,1460,892,7015149,62,11,0,10,0,5,5.636363636363637,1,1,0.25
4328,1460,1020,5693397,49,10,1,9,0,4,4.9,1,1,0.0916666666666666
4329,1460,853,210639,48,7,0,6,0,2,6.857142857142857,1,1,0.5
4330,1460,960,539688,42,8,0,7,0,4,5.25,1,1,0.0
4331,1460,1020,3018853,52,9,1,8,0,3,5.777777777777778,1,1,0.0
4332,1460,2700,339144,46,10,0,9,0,3,4.6,1,1,0.0
4333,1460,960,10954023,37,8,0,7,0,1,4.625,1,1,0.2454545454545454
4334,1460,900,2327301,48,8,0,7,0,1,6.0,1,1,0.4666666666666667
4335,1460,900,1054168,49,9,0,8,0,3,5.444444444444445,1,1,0.7000000000000001
4336,1460,900,819328,51,9,0,8,0,2,5.666666666666667,1,1,0.0
4337,1460,960,8458822,69,12,1,11,0,3,5.75,1,1,0.4333333333333333
4338,1460,900,7149198,55,10,1,9,0,4,5.5,1,1,0.0
4339,1460,1080,790875,30,6,0,5,0,1,5.0,1,1,-0.3
4340,1460,900,39968720,41,9,0,8,0,3,4.555555555555555,1,1,0.35
4341,1460,900,162808,49,7,0,6,0,1,7.0,1,1,0.9
4342,1460,481,292621,58,11,0,10,0,5,5.2727272727272725,1,1,0.5
4343,1460,900,23257712,53,10,0,9,0,3,5.3,1,1,0.0
4344,1460,690,921553,51,8,1,7,0,2,6.375,1,1,0.6000000000000001
4345,1460,900,262605,68,12,0,11,0,4,5.666666666666667,1,1,0.0
4346,1460,1080,730057,58,10,0,9,0,2,5.8,1,1,-0.0625
4347,1460,578,1598103,39,8,0,6,0,2,4.875,1,1,0.5166666666666667
4348,1460,858,178057735,30,6,0,5,0,1,5.0,1,1,0.375
4349,1460,766,3706017,65,14,0,13,0,6,4.642857142857143,1,1,0.3
4350,1460,342,2287626,35,8,0,7,0,1,4.375,1,1,0.2431818181818181
4351,1460,900,6329280,45,8,0,7,0,2,5.625,1,1,0.0
4352,1460,900,1033250,48,10,0,9,0,5,4.8,1,1,0.0
4353,1460,1140,8313542,67,13,3,10,0,2,5.153846153846154,1,1,0.25
4354,1460,702,893641,38,7,0,6,0,2,5.428571428571429,1,1,0.0
4355,1460,900,3690851,58,10,0,9,0,3,5.8,1,1,0.2499999999999999
4356,1460,960,559524,36,7,0,6,0,2,5.142857142857143,1,1,-0.0238095238095238
4357,1460,887,970518,35,6,0,5,0,1,5.833333333333333,1,1,-0.5
4358,1460,900,487543,39,7,0,6,0,2,5.571428571428571,1,1,0.0
4359,1460,900,715880,37,8,0,7,0,2,4.625,1,1,0.0178571428571428
4360,1460,416,302317,35,8,0,7,0,4,4.375,1,1,0.0
4361,1460,824,475946,34,7,0,6,0,1,4.857142857142857,1,1,0.4333333333333333
4362,1460,900,1286539,56,10,2,8,0,1,5.6,1,1,0.5166666666666667
4363,1460,897,117044,36,6,0,5,0,2,6.0,1,1,0.5
4364,1460,1020,4636723,46,8,0,6,0,1,5.75,1,1,0.3
4365,1460,1080,13553848,46,8,1,7,0,2,5.75,1,1,0.0
4366,1460,885,2052282,47,9,0,8,0,2,5.222222222222222,1,1,0.7
4367,1460,960,391969,47,8,1,7,0,3,5.875,1,1,0.0
4368,1460,1200,1206875,41,6,0,5,0,1,6.833333333333333,1,1,-0.2
4369,1460,900,119801,34,7,0,6,0,2,4.857142857142857,1,1,0.4375
4370,1460,1020,2832455,49,8,0,7,0,1,6.125,1,1,0.2142857142857142
4371,1460,1200,8221124,50,8,1,7,0,2,6.25,1,1,0.4333333333333333
4372,1460,960,104108,37,7,0,6,0,1,5.285714285714286,1,1,0.4333333333333333
4373,1460,900,2001071,67,13,3,11,0,3,5.153846153846154,1,1,0.35
4374,1460,960,4477795,57,10,2,9,0,3,5.7,1,1,0.0
4375,1460,2340,88081,58,11,0,10,0,5,5.2727272727272725,1,1,-0.3333333333333333
4376,1460,900,13421209,55,10,1,8,0,3,5.5,1,1,0.2166666666666666
4377,1460,1080,1979279,37,8,0,7,0,2,4.625,1,1,0.2
4378,1460,960,366545,52,11,2,9,0,4,4.727272727272728,1,1,0.0
4379,1460,960,112132,36,6,0,5,0,1,6.0,1,1,0.3
4380,1460,809,306762,39,6,0,5,0,1,6.5,1,1,-0.5
4381,1460,900,10414895,33,7,0,6,0,1,4.714285714285714,1,1,0.5
4382,1460,3540,14068719,70,10,4,9,0,1,7.0,1,0,0.5
4383,1460,576,1047820,46,8,0,7,0,1,5.75,1,1,0.25
4384,1460,900,109000,38,6,0,5,0,1,6.333333333333333,1,1,0.0
4385,1460,1020,877481,53,9,1,7,0,3,5.888888888888889,1,1,0.25
4386,1460,616,391277,59,10,0,9,0,1,5.9,1,1,0.2666666666666666
4387,1460,513,115959,48,10,0,9,0,5,4.8,1,1,0.0
4388,1460,1320,576171,52,9,1,8,0,2,5.777777777777778,1,1,-0.0833333333333333
4389,1460,781,142680,49,8,1,7,0,2,6.125,1,1,0.0
4390,1460,900,106449,53,11,0,10,0,4,4.818181818181818,1,1,0.6428571428571428
4391,1460,768,3933640,30,5,1,4,0,1,6.0,1,1,0.0
4392,1460,900,2181952,34,7,0,6,0,2,4.857142857142857,1,1,0.5
4393,1460,900,352924,34,6,1,5,0,1,5.666666666666667,1,1,0.0
4394,1460,960,907827,53,9,0,8,0,3,5.888888888888889,1,1,0.5
4395,1460,514,488860,33,6,0,5,0,1,5.5,1,1,-1.0
4396,1460,900,67429,28,5,1,4,0,2,5.6,1,1,-0.5
4397,1460,780,863716,43,8,2,6,0,0,5.375,1,1,0.0
4398,1460,900,1754826,38,6,0,5,0,1,6.333333333333333,1,1,-0.1666666666666666
4399,1460,900,495843,49,7,1,6,0,2,7.0,1,1,0.5
4400,1460,900,1134032,46,8,0,7,0,2,5.75,1,1,0.0
4401,1460,1080,410154,51,9,0,8,0,2,5.666666666666667,1,1,0.0
4402,1460,801,112967,72,13,1,0,0,6,5.538461538461538,1,1,0.0
4403,1460,544,280957,32,6,0,5,0,1,5.333333333333333,1,1,0.375
4404,1460,1080,6597714,46,9,0,8,0,3,5.111111111111111,1,1,0.2
4405,1460,633,93235,43,9,0,7,0,2,4.777777777777778,1,1,0.0
4406,1460,900,462172,59,9,1,8,0,2,6.555555555555555,1,1,1.0
4407,1460,960,9617655,45,8,1,7,0,2,5.625,1,1,0.0
4408,1460,564,1303030,41,8,0,7,0,2,5.125,1,1,0.0
4409,1460,900,960026,38,8,0,7,0,2,4.75,1,1,0.1
4410,1460,670,1350107,27,5,0,4,0,0,5.4,1,1,-0.25
4411,1460,900,13906686,40,7,0,6,0,1,5.714285714285714,1,1,0.5
4412,1460,900,2117494,30,5,0,4,0,0,6.0,1,1,0.5
4413,1460,768,1414176,48,8,1,7,0,3,6.0,1,1,0.5
4414,1460,1560,1720168,41,10,0,9,0,4,4.1,1,1,0.0
4415,1460,900,34323543,37,7,0,6,0,1,5.285714285714286,1,1,0.0
4416,1460,960,1000948,45,9,2,7,0,0,5.0,1,1,0.0
4417,1460,900,155084,48,7,1,6,0,1,6.857142857142857,1,1,0.5
4418,1460,900,1108403,30,7,0,6,0,3,4.285714285714286,1,1,0.0
4419,1460,1020,7161748,36,6,0,5,0,0,6.0,1,1,0.0666666666666666
4420,1460,900,1069935,43,7,0,6,0,1,6.142857142857143,1,1,-0.0999999999999999
4421,1460,609,285326,34,7,0,6,0,2,4.857142857142857,1,1,0.0
4422,1460,900,2359606,36,7,0,6,0,1,5.142857142857143,1,1,-0.2
4423,1460,604,626745,51,9,0,8,0,2,5.666666666666667,1,1,0.1666666666666666
4424,1460,1500,260659,31,5,0,4,0,1,6.2,1,1,0.4
4425,1460,900,6011175,35,7,0,6,0,0,5.0,1,1,0.3
4426,1460,1020,731494,61,11,1,9,0,4,5.545454545454546,1,1,0.4333333333333333
4427,1460,710,2050364,55,10,0,8,0,4,5.5,1,1,0.0
4428,1460,900,5326087,41,7,0,6,0,2,5.857142857142857,1,1,0.0
4429,1460,900,9487969,43,8,0,7,0,3,5.375,1,1,0.0
4430,1460,515,8324097,42,7,2,6,0,2,6.0,1,1,0.0
4431,1460,960,6308404,40,8,0,7,0,3,5.0,1,1,0.1291666666666666
4432,1460,1080,103129,39,8,0,7,0,3,4.875,1,1,0.1
4433,1460,706,2353051,37,7,0,6,0,2,5.285714285714286,1,1,0.0
4434,1460,775,914453,33,6,0,5,0,1,5.5,1,1,-0.25
4435,1460,960,698067,42,7,0,6,0,2,6.0,1,1,-0.6
4436,1460,622,806230,36,6,0,5,0,1,6.0,1,1,-0.25
4437,1460,458,578354,33,6,0,5,0,1,5.5,1,1,0.6666666666666667
4438,1460,1140,653395,36,6,0,5,0,2,6.0,1,1,0.5
4439,1460,900,9615100,41,8,2,7,0,2,5.125,1,1,0.125
4440,1460,897,507937,53,11,1,10,0,4,4.818181818181818,1,1,0.0
4441,1460,900,2200883,37,7,0,6,0,1,5.285714285714286,1,1,0.4333333333333333
4442,1460,900,4484505,44,9,0,8,0,4,4.888888888888889,1,1,0.6000000000000001
4443,1460,900,2029069,35,7,1,6,0,3,5.0,1,1,0.0
4444,1460,900,1718833,52,9,0,8,0,2,5.777777777777778,1,1,0.2738095238095238
4445,1460,456,1925035,49,8,2,6,0,2,6.125,1,1,0.1
4446,1460,696,358059,20,4,0,3,0,0,5.0,1,1,0.25
4447,1460,654,105232,38,6,0,5,0,1,6.333333333333333,1,1,0.0
4448,1460,900,554501,28,5,0,4,0,0,5.6,1,1,-0.25
4449,1460,900,3063449,28,4,1,3,0,0,7.0,1,1,0.0
4450,1460,960,124085,28,6,0,5,0,1,4.666666666666667,1,1,0.0
4451,1460,960,1713390,38,8,1,7,0,4,4.75,1,1,-0.075
4452,1460,900,435424,28,4,0,3,0,0,7.0,1,1,0.1
4453,1460,498,284579,22,4,0,3,0,0,5.5,1,1,0.6000000000000001
4454,1460,1020,5235083,39,7,0,6,0,1,5.571428571428571,1,1,0.0
4455,1460,730,1095153,29,6,0,5,0,2,4.833333333333333,1,1,0.0
4456,1460,530,490628,44,8,0,7,0,3,5.5,1,1,1.0
4457,1460,1080,18862380,45,9,0,8,0,4,5.0,1,1,0.9
4458,1460,900,6045481,47,9,0,8,0,3,5.222222222222222,1,1,0.0
4459,1460,900,609082,48,9,1,7,0,4,5.333333333333333,1,1,0.0
4460,1460,568,1375470,39,8,0,7,0,3,4.875,1,1,0.0
4461,1460,960,509917,42,6,0,5,0,1,7.0,1,1,1.0
4462,1460,900,424196,33,6,0,5,0,0,5.5,1,1,0.1666666666666666
4463,1460,900,1447677,38,8,0,6,0,2,4.75,1,1,0.3916666666666666
4464,1460,1140,1239289,47,10,0,9,0,2,4.7,1,1,0.0
4465,1460,3600,4418588,54,11,3,9,0,1,4.909090909090909,1,1,1.0
4466,1460,900,6390953,23,4,0,3,0,0,5.75,1,1,0.55
4467,1460,638,160849,51,10,0,9,0,4,5.1,1,1,-0.1666666666666666
4468,1460,1020,401391,39,7,0,6,0,2,5.571428571428571,1,1,0.75
4469,1460,731,392014,38,6,1,5,0,1,6.333333333333333,1,1,0.0
4470,1460,960,243589,36,7,0,6,0,2,5.142857142857143,1,1,0.4166666666666667
4471,1460,900,263112,49,8,0,7,0,2,6.125,1,1,0.0
4472,1460,900,1749079,27,5,0,4,0,0,5.4,1,1,0.3
4473,1460,900,378560,60,10,1,1,0,4,6.0,1,1,0.0
4474,1460,900,3138360,37,7,0,6,0,2,5.285714285714286,1,1,0.0
4475,1460,571,242913,36,8,0,6,0,3,4.5,1,1,0.3916666666666666
4476,1460,960,6847537,31,6,0,5,0,1,5.166666666666667,1,1,0.0
4477,1460,900,2495346,61,11,1,10,0,3,5.545454545454546,1,1,0.25
4478,1460,777,3960796,54,9,1,8,0,2,6.0,1,1,0.35
4479,1460,571,1316567,38,8,0,7,0,2,4.75,1,1,0.3166666666666666
4480,1460,900,971423,38,8,0,7,0,3,4.75,1,1,0.0
4481,1460,900,66561697,29,4,0,3,0,0,7.25,1,1,-0.25
4482,1460,900,207917,41,9,0,8,0,2,4.555555555555555,1,1,0.3999999999999999
4483,1460,3240,1991956,25,6,0,4,0,1,4.166666666666667,1,1,0.1
4484,1460,692,173334,53,11,0,10,0,3,4.818181818181818,1,1,0.1363636363636363
4485,1460,557,197827,31,5,0,4,0,1,6.2,1,1,0.5
4486,1460,900,3155705,37,7,0,6,0,2,5.285714285714286,1,1,-0.3
4487,1460,513,3243911,40,8,0,7,0,3,5.0,1,1,0.0
4488,1460,798,193015,32,6,0,5,0,1,5.333333333333333,1,1,0.5
4489,1460,589,886131,37,7,0,6,0,1,5.285714285714286,1,1,0.35
4490,1460,960,3853726,41,9,1,8,0,3,4.555555555555555,1,1,0.0
4491,1460,1080,351267,55,11,0,10,0,4,5.0,1,1,0.1
4492,1460,739,21736653,35,7,0,6,0,1,5.0,1,1,0.4333333333333333
4493,1460,1020,10459241,40,8,2,6,0,0,5.0,1,1,0.35
4494,1460,900,491655,33,8,1,7,0,3,4.125,1,1,0.5681818181818181
4495,1460,900,1095992,47,9,2,7,0,1,5.222222222222222,1,1,1.0
4496,1460,2400,6260549,40,8,1,7,0,1,5.0,1,1,0.7
4497,1460,643,1338753,46,8,2,7,0,3,5.75,1,1,0.0
4498,1460,900,642723,39,9,0,8,0,2,4.333333333333333,1,1,0.0875
4499,1460,960,11694572,34,7,0,6,0,1,4.857142857142857,1,1,0.4333333333333333
4500,1460,900,4964781,29,6,0,5,0,0,4.833333333333333,1,1,0.2071428571428571
4501,1460,900,3045449,42,8,1,7,0,3,5.25,1,1,0.0
4502,1460,1020,4503434,30,4,1,3,0,0,7.5,1,1,0.0
4503,1460,900,1868812,42,9,0,8,0,3,4.666666666666667,1,1,0.3166666666666666
4504,1460,1140,9228344,30,6,0,5,0,1,5.0,1,1,0.0
4505,1460,900,425854,36,7,0,6,0,2,5.142857142857143,1,1,0.0
4506,1460,960,11248446,45,9,1,8,0,4,5.0,1,1,0.35
4507,1460,900,558441,33,5,0,4,0,0,6.6,1,1,0.4
4508,1460,836,15330517,51,8,1,7,0,3,6.375,1,1,0.4333333333333333
4509,1460,728,6649328,53,11,0,10,0,6,4.818181818181818,1,1,-0.0833333333333333
4510,1460,559,181509,50,10,0,9,0,4,5.0,1,1,0.35
4511,1460,691,6694172,25,5,0,4,0,0,5.0,1,1,1.0
4512,1460,900,621325,49,9,1,8,0,3,5.444444444444445,1,1,0.3249999999999999
4513,1460,900,2926490,44,8,0,7,0,2,5.5,1,1,1.0
4514,1460,900,4164099,48,8,0,7,0,2,6.0,1,1,-0.25
4515,1460,960,207887,60,14,2,12,0,4,4.285714285714286,1,1,0.4499999999999999
4516,1460,533,561027,38,7,0,6,0,1,5.428571428571429,1,1,0.2
4517,1460,642,8491867,42,7,0,6,0,1,6.0,1,0,0.3333333333333333
4518,1460,544,4292890,34,6,0,4,0,1,5.666666666666667,1,1,0.9
4519,1460,900,2858252,43,8,0,7,0,3,5.375,1,1,-0.6
4520,1460,900,3598413,51,8,0,7,0,2,6.375,1,1,0.0499999999999999
4521,1460,3600,10629723,44,7,3,4,0,0,6.285714285714286,1,1,1.0
4522,1460,960,717090,32,5,0,4,0,2,6.4,1,1,0.0
4523,1460,900,1501812,50,10,0,9,0,2,5.0,1,1,0.2181818181818181
4524,1460,219,7757677,41,8,0,7,0,2,5.125,1,1,-0.5
4525,1460,618,195455,54,11,0,10,0,4,4.909090909090909,1,1,0.5
4526,1460,395,247911,50,9,0,8,0,3,5.555555555555555,1,1,1.0
4527,1460,960,471726,44,8,1,7,0,4,5.5,1,1,0.0
4528,1460,517,12876500,50,10,2,8,0,2,5.0,1,1,-0.25
4529,1460,960,1369195,45,9,1,8,0,3,5.0,1,1,0.0
4530,1460,598,6560110,55,10,0,9,0,3,5.5,1,1,0.0
4531,1460,687,1414400,46,8,0,7,0,1,5.75,1,1,0.0
4532,1460,1020,233765,31,4,1,3,0,0,7.75,1,1,0.0
4533,1460,900,683297,34,6,0,5,0,0,5.666666666666667,1,1,-0.6
4534,1460,245,268751,48,10,1,0,0,5,4.8,1,0,0.0
4535,1460,900,519501,30,6,0,5,0,1,5.0,1,1,-0.5
4536,1460,1020,7841270,34,7,0,5,0,2,4.857142857142857,1,1,0.4333333333333333
4537,1460,900,779404,35,6,0,4,0,1,5.833333333333333,1,1,0.5
4538,1460,900,6890263,57,9,1,8,0,2,6.333333333333333,1,1,0.0
4539,1460,900,2916783,40,8,0,7,0,4,5.0,1,1,-0.3
4540,1460,507,54792,39,7,0,6,0,2,5.571428571428571,1,1,1.0
4541,1460,900,3158424,34,6,0,5,0,2,5.666666666666667,1,1,0.0
4542,1460,960,15792441,38,8,0,7,0,2,4.75,1,1,0.0
4543,1460,900,16481123,41,6,1,5,0,1,6.833333333333333,1,1,-0.375
4544,1460,498,912059,45,8,1,7,0,3,5.625,1,1,0.0
4545,1460,704,2877215,48,8,1,7,0,1,6.0,1,0,0.3666666666666667
4546,1460,747,3515271,48,10,1,9,0,4,4.8,1,1,-0.2
4547,1460,960,748042,38,7,1,6,0,2,5.428571428571429,1,1,-0.5
4548,1460,3600,1779018,51,10,1,9,0,2,5.1,1,1,1.0
4549,1460,960,5266985,49,8,1,7,0,2,6.125,1,1,0.4
4550,1460,960,6327704,41,9,0,8,0,3,4.555555555555555,1,1,0.3
4551,1460,792,4730573,27,6,0,5,0,1,4.5,1,1,0.5
